mesh,vid,x,y,z
CANR,84,-0.2684887647628784,0.5401812195777893,0.043968480080366135
CANR,85,-0.27635252475738525,0.5401812195777893,0.043968480080366135
CANR,86,-0.2684887647628784,0.5368362069129944,0.05108536034822464
CANR,87,-0.27635252475738525,0.5368362069129944,0.05108536407351494
CANR,88,-0.27635255455970764,0.9251646399497986,0.24583740532398224
CANR,89,-0.2684887647628784,0.9251646399497986,0.24583740532398224
CANR,90,-0.27635255455970764,0.9267910122871399,0.23814363777637482
CANR,91,-0.2684887647628784,0.9267910122871399,0.23814363777637482
CANR,92,-0.2684887647628784,0.9336246848106384,0.23962852358818054
CANR,93,-0.27635255455970764,0.9336246848106384,0.23962852358818054
CANR,94,-0.2684887647628784,0.9331018924713135,0.24747490882873535
CANR,95,-0.27635255455970764,0.9331018924713135,0.24747490882873535
CANR,96,-0.27635255455970764,1.3372771739959717,0.28514564037323
CANR,97,-0.2684887647628784,1.3372771739959717,0.28514564037323
CANR,98,-0.27635255455970764,1.337406873703003,0.2772829830646515
CANR,99,-0.2684887647628784,1.337406873703003,0.2772829830646515
CANR,100,-0.2684887647628784,1.3458921909332275,0.2774611711502075
CANR,101,-0.27635255455970764,1.3458921909332275,0.2774611711502075
CANR,102,-0.2684887647628784,1.3468595743179321,0.2852652668952942
CANR,103,-0.27635255455970764,1.3468595743179321,0.2852652668952942
CANR,104,-0.27635255455970764,1.7247971296310425,0.26076704263687134
CANR,105,-0.2684887647628784,1.7247971296310425,0.26076704263687134
CANR,106,-0.27635255455970764,1.7232105731964111,0.25306496024131775
CANR,107,-0.2684887647628784,1.7232105731964111,0.25306496024131775
CANR,108,-0.2684887647628784,1.7364217042922974,0.25034359097480774
CANR,109,-0.27635255455970764,1.7364217042922974,0.25034359097480774
CANR,110,-0.2684887647628784,1.7380082607269287,0.2580457031726837
CANR,111,-0.27635255455970764,1.7380082607269287,0.2580457031726837
CANR,112,-0.24552373588085175,2.6957898139953613,-0.00986027717590332
CANR,113,-0.23765994608402252,2.6957898139953613,-0.00986027717590332
CANR,114,-0.24552373588085175,2.6942031383514404,-0.01756232976913452
CANR,115,-0.23765994608402252,2.6942031383514404,-0.01756232976913452
CANR,116,-0.2034057229757309,2.706810474395752,-0.020159363746643066
CANR,117,-0.21126951277256012,2.706810474395752,-0.020159363746643066
CANR,118,-0.2034057229757309,2.7083969116210938,-0.012457191944122314
CANR,119,-0.21126951277256012,2.7083969116210938,-0.012457191944122314
CANR,120,-0.2007446140050888,3.052204132080078,-0.05834674835205078
CANR,121,-0.19288241863250732,3.052046060562134,-0.05834674835205078
CANR,122,-0.20076750218868256,3.05106520652771,-0.06612753868103027
CANR,123,-0.19290530681610107,3.0509071350097656,-0.06612753868103027
CANR,124,-0.1926513910293579,3.063539505004883,-0.0665668249130249
CANR,125,-0.2005135864019394,3.063697576522827,-0.0665668249130249
CANR,126,-0.19264180958271027,3.0640156269073486,-0.05871748924255371
CANR,127,-0.20050400495529175,3.064173460006714,-0.05871737003326416
CANR,128,-0.1824629008769989,3.4795589447021484,-0.061919450759887695
CANR,129,-0.17460070550441742,3.479401111602783,-0.061919331550598145
CANR,130,-0.18242312967777252,3.481537342071533,-0.06953036785125732
CANR,131,-0.17456094920635223,3.4813790321350098,-0.06953036785125732
CANR,132,-0.17420555651187897,3.499058723449707,-0.064933180809021
CANR,133,-0.18206775188446045,3.4992165565490723,-0.06493330001831055
CANR,134,-0.17424532771110535,3.4970803260803223,-0.05732238292694092
CANR,135,-0.18210752308368683,3.4972386360168457,-0.05732238292694092
CANR,136,-0.07884812355041504,4.019708633422852,0.06787669658660889
CANR,137,-0.07098434865474701,4.019708633422852,0.06787669658660889
CANR,138,-0.07884812355041504,4.0216875076293945,0.06026577949523926
CANR,139,-0.07098434865474701,4.0216875076293945,0.06026577949523926
CANR,140,-0.07098434865474701,4.033458709716797,0.06332612037658691
CANR,141,-0.07884812355041504,4.033458709716797,0.06332612037658691
CANR,142,-0.07098434865474701,4.031480312347412,0.07093691825866699
CANR,143,-0.07884812355041504,4.031480312347412,0.07093691825866699
CEPDL,0,0.04532286897301674,-2.979999542236328,0.599393367767334
CEPDL,1,0.04532286897301674,-2.979999542236328,0.6047598123550415
CEPDL,2,0.039956409484148026,-2.979999542236328,0.6047598123550415
CEPDL,3,0.039956409484148026,-2.979999542236328,0.599393367767334
CEPDL,4,0.04018062725663185,-2.937004804611206,0.5974891185760498
CEPDL,5,0.04018062353134155,-2.937004804611206,0.6024071574211121
CEPDL,6,0.04509865865111351,-2.937004804611206,0.6024071574211121
CEPDL,7,0.04509865865111351,-2.937004804611206,0.5974891185760498
CEPDL,8,0.021503299474716187,-3.045130729675293,0.589454174041748
CEPDL,9,0.021503299474716187,-3.045130729675293,0.5942660570144653
CEPDL,10,0.026315174996852875,-3.045130729675293,0.5942659974098206
CEPDL,11,0.026315174996852875,-3.045130729675293,0.5894541144371033
CEPDL,12,0.01865273155272007,-3.197953939437866,0.6017991900444031
CEPDL,13,0.01865273155272007,-3.197953939437866,0.6066110730171204
CEPDL,14,0.013840860687196255,-3.197953939437866,0.6066110730171204
CEPDL,15,0.013840860687196255,-3.197953939437866,0.6017991900444031
CEPDL,16,0.0027728965505957603,-3.3669536113739014,0.6081846356391907
CEPDL,17,0.0027728965505957603,-3.3669536113739014,0.612996518611908
CEPDL,18,0.007584767881780863,-3.3669533729553223,0.612996518611908
CEPDL,19,0.007584767881780863,-3.3669533729553223,0.6081846356391907
CEPDL,20,-0.0005033602938055992,-3.410374164581299,0.6064819097518921
CEPDL,21,-0.0005033602938055992,-3.410374164581299,0.6112937331199646
CEPDL,22,-0.005315233021974564,-3.410374164581299,0.6112937927246094
CEPDL,23,-0.005315233021974564,-3.410374164581299,0.6064819097518921
CEPDL,24,-0.005869580432772636,-3.4562747478485107,0.6078644394874573
CEPDL,25,-0.0030530262738466263,-3.4562747478485107,0.6109400391578674
CEPDL,26,2.261810004711151e-05,-3.4562747478485107,0.6081234812736511
CEPDL,27,-0.0027939286082983017,-3.4562747478485107,0.605047881603241
CEPDL,28,-0.0027939286082983017,-3.4947938919067383,0.605047881603241
CEPDL,29,2.261810004711151e-05,-3.4947938919067383,0.6081234812736511
CEPDL,30,-0.0030530262738466263,-3.4947938919067383,0.6109400391578674
CEPDL,31,-0.005869580432772636,-3.4947938919067383,0.6078644394874573
CEPDL,32,0.027940571308135986,-2.742016077041626,0.509986937046051
CEPDL,33,0.02792607806622982,-2.7449634075164795,0.510007381439209
CEPDL,34,0.04555695876479149,-2.7427327632904053,0.48566222190856934
CEPDL,35,0.04577222466468811,-2.73991060256958,0.48590853810310364
CEPDL,36,0.04299416020512581,-2.742433547973633,0.48447299003601074
CEPDL,37,0.043209437280893326,-2.7396113872528076,0.48471933603286743
CEPDL,38,0.0473327673971653,-2.7386345863342285,0.4651115834712982
CEPDL,39,0.047028668224811554,-2.7412374019622803,0.4662088453769684
CEPDL,40,0.05015571415424347,-2.7389540672302246,0.4651359021663666
CEPDL,41,0.04985162243247032,-2.7415568828582764,0.46623316407203674
CEPDL,42,0.039201539009809494,-2.9120380878448486,0.594062328338623
CEPDL,43,0.039201535284519196,-2.9120380878448486,0.5989803671836853
CEPDL,44,0.044119566679000854,-2.9120378494262695,0.594062328338623
CEPDL,45,0.044119566679000854,-2.9120378494262695,0.5989803671836853
CEPDL,46,0.030687708407640457,-2.8830912113189697,0.5778861045837402
CEPDL,47,0.030687708407640457,-2.8830912113189697,0.5828041434288025
CEPDL,48,0.035605743527412415,-2.8830912113189697,0.5778860449790955
CEPDL,49,0.035605743527412415,-2.8830912113189697,0.5828040838241577
CEPDL,50,0.018196575343608856,-2.8532931804656982,0.5523004531860352
CEPDL,51,0.018196575343608856,-2.8532931804656982,0.5487930178642273
CEPDL,52,0.02170400135219097,-2.853292942047119,0.5487930178642273
CEPDL,53,0.02170400135219097,-2.853292942047119,0.5523004531860352
CEPDL,54,0.014091702178120613,-2.7809255123138428,0.5474291443824768
CEPDL,55,0.01637023687362671,-2.7809255123138428,0.5451505780220032
CEPDL,56,0.01637023687362671,-2.7809255123138428,0.547429084777832
CEPDL,57,0.005842340178787708,-2.7392187118530273,0.5519986748695374
CEPDL,58,0.005842340178787708,-2.7392187118530273,0.5367813110351562
CEPDL,59,0.005842340178787708,-2.7544362545013428,0.5367813110351562
CEPDL,60,0.005842340178787708,-2.7544362545013428,0.5519986748695374
CEPDL,61,0.021059729158878326,-2.7392184734344482,0.5519986152648926
CEPDL,62,0.021059729158878326,-2.7392184734344482,0.5367812514305115
CEPDL,63,0.021059729158878326,-2.7544357776641846,0.5367812514305115
CEPDL,64,0.021059729158878326,-2.7544357776641846,0.5519986152648926
CEPDL,65,0.014887135475873947,-2.748263359069824,0.5367812514305115
CEPDL,66,0.014887135475873947,-2.7453911304473877,0.5367812514305115
CEPDL,67,0.012014934793114662,-2.748263359069824,0.5367812514305115
CEPDL,68,0.012014934793114662,-2.7453911304473877,0.5367812514305115
CEPDL,69,0.014506678096950054,-2.7447562217712402,0.5308243632316589
CEPDL,70,0.014506678096950054,-2.7476284503936768,0.5308243632316589
CEPDL,71,0.017051557078957558,-2.7447562217712402,0.5321559309959412
CEPDL,72,0.017051557078957558,-2.7476284503936768,0.5321559309959412
CEPDL,73,0.029827211052179337,-2.744947910308838,0.512236475944519
CEPDL,74,0.029827211052179337,-2.7420756816864014,0.512236475944519
CEPDL,75,0.0473327673971653,-2.7413268089294434,0.45990926027297974
CEPDL,76,0.047028668224811554,-2.7427947521209717,0.46232253313064575
CEPDL,77,0.05015571415424347,-2.7415714263916016,0.46011602878570557
CEPDL,78,0.04985162243247032,-2.743039608001709,0.4625293016433716
CEPDL,79,0.047028668224811554,-2.7460501194000244,0.46169471740722656
CEPDL,80,0.0473327673971653,-2.74757981300354,0.4593200087547302
CEPDL,81,0.04985162243247032,-2.7459709644317627,0.46200528740882874
CEPDL,82,0.05015571415424347,-2.7475006580352783,0.4596305787563324
CEPDL,83,0.047028668224811554,-2.7498016357421875,0.46410682797431946
CEPDL,84,0.0473327673971653,-2.752324342727661,0.46283555030822754
CEPDL,85,0.05015571415424347,-2.752098560333252,0.46306315064430237
CEPDL,86,0.04985162243247032,-2.7495760917663574,0.4643344283103943
CEPDL,87,0.03212786093354225,-2.754699945449829,0.5023058652877808
CEPDL,88,0.03256736695766449,-2.757197618484497,0.5021718740463257
CEPDL,89,0.03451061621308327,-2.7569420337677,0.503786563873291
CEPDL,90,0.03407110646367073,-2.7544445991516113,0.5039204955101013
CEPDL,91,0.030454525724053383,-2.755321979522705,0.5084118247032166
CEPDL,92,0.03089403174817562,-2.757819652557373,0.5082778334617615
CEPDL,93,0.028950786218047142,-2.758074998855591,0.5066631436347961
CEPDL,94,0.028511280193924904,-2.755577564239502,0.5067971348762512
CEPDL,95,0.04256526380777359,-2.752275228500366,0.48492807149887085
CEPDL,96,0.0429377444088459,-2.7547852993011475,0.4842311441898346
CEPDL,97,0.04531644284725189,-2.754544496536255,0.4851592183113098
CEPDL,98,0.044943973422050476,-2.7520346641540527,0.48585614562034607
CEPDL,99,0.035727694630622864,-2.7407896518707275,0.49710044264793396
CEPDL,100,0.03561079874634743,-2.743673086166382,0.4969848692417145
CEPDL,101,0.03784938156604767,-2.7438182830810547,0.4986836016178131
CEPDL,102,0.03795916959643364,-2.740971565246582,0.49880924820899963
CEPDL,103,0.037373676896095276,-2.740530490875244,0.49437659978866577
CEPDL,104,0.037235137075185776,-2.7434005737304688,0.4942322373390198
CEPDL,105,0.039545051753520966,-2.743579387664795,0.4958189129829407
CEPDL,106,0.039678044617176056,-2.7407381534576416,0.49597108364105225
CEPDL,107,0.038536664098501205,-2.7460756301879883,0.49498632550239563
CEPDL,108,0.036346498876810074,-2.745939016342163,0.4949558973312378
CEPDL,109,0.03872250020503998,-2.7455313205718994,0.4975305199623108
CEPDL,110,0.03652826324105263,-2.7454490661621094,0.49740782380104065
CEPDL,111,0.03498183935880661,-2.746964931488037,0.4981596767902374
CEPDL,112,0.03666504845023155,-2.74692702293396,0.49957457184791565
CEPDL,113,0.0355752632021904,-2.749130964279175,0.4970456659793854
CEPDL,114,0.037267014384269714,-2.7491981983184814,0.49844205379486084
CEPDL,115,0.03326145187020302,-2.75076961517334,0.5048786401748657
CEPDL,116,0.031480614095926285,-2.750732898712158,0.5035965442657471
CEPDL,117,0.0335378423333168,-2.748176097869873,0.5048892498016357
CEPDL,118,0.03173094987869263,-2.7482385635375977,0.5036371350288391
CEPDL,119,0.014675471000373363,-2.7544360160827637,0.5456144213676453
CEPDL,120,0.014675471000373363,-2.7544360160827637,0.5431655049324036
CEPDL,121,0.012226597405970097,-2.7544360160827637,0.5456144213676453
CEPDL,122,0.012226597405970097,-2.7544360160827637,0.5431655049324036
CEPDL,123,0.012226597405970097,-2.7587924003601074,0.5436495542526245
CEPDL,124,0.012226597405970097,-2.7587924003601074,0.5460984110832214
CEPDL,125,0.014675471000373363,-2.7587921619415283,0.5436495542526245
CEPDL,126,0.014675471000373363,-2.7587921619415283,0.5460984110832214
CEPDL,127,0.013920708559453487,-2.780815839767456,0.5451016426086426
CEPDR,0,-0.056638941168785095,-2.780815601348877,0.5451015830039978
CEPDR,1,-0.05739370360970497,-2.7587921619415283,0.5460983514785767
CEPDR,2,-0.05739370360970497,-2.7587921619415283,0.5436494946479797
CEPDR,3,-0.054944831877946854,-2.7587921619415283,0.5460983514785767
CEPDR,4,-0.054944831877946854,-2.7587921619415283,0.5436494946479797
CEPDR,5,-0.054944831877946854,-2.7544360160827637,0.5431654453277588
CEPDR,6,-0.054944831877946854,-2.7544360160827637,0.5456143021583557
CEPDR,7,-0.05739370360970497,-2.7544357776641846,0.5431654453277588
CEPDR,8,-0.05739370360970497,-2.7544360160827637,0.5456143021583557
CEPDR,9,-0.07444917410612106,-2.7482385635375977,0.5036370158195496
CEPDR,10,-0.07625607401132584,-2.748175859451294,0.5048891305923462
CEPDR,11,-0.07419884204864502,-2.750732660293579,0.5035964846611023
CEPDR,12,-0.07597968727350235,-2.75076961517334,0.5048785209655762
CEPDR,13,-0.07998523861169815,-2.7491981983184814,0.49844199419021606
CEPDR,14,-0.07829350233078003,-2.749130964279175,0.4970455765724182
CEPDR,15,-0.07938327640295029,-2.74692702293396,0.4995744824409485
CEPDR,16,-0.07770007103681564,-2.746964693069458,0.49815958738327026
CEPDR,17,-0.07924649864435196,-2.7454490661621094,0.4974077641963959
CEPDR,18,-0.08144073188304901,-2.7455313205718994,0.497530460357666
CEPDR,19,-0.0790647342801094,-2.745938777923584,0.49495580792427063
CEPDR,20,-0.08125489205121994,-2.7460756301879883,0.49498623609542847
CEPDR,21,-0.08239628374576569,-2.7407381534576416,0.4959709942340851
CEPDR,22,-0.0822632759809494,-2.743579387664795,0.4958188235759735
CEPDR,23,-0.07995337247848511,-2.7434003353118896,0.4942321479320526
CEPDR,24,-0.08009190857410431,-2.740530252456665,0.494376540184021
CEPDR,25,-0.08067739754915237,-2.740971565246582,0.49880915880203247
CEPDR,26,-0.0805676057934761,-2.7438180446624756,0.49868354201316833
CEPDR,27,-0.07832903414964676,-2.743673086166382,0.4969847798347473
CEPDR,28,-0.0784459263086319,-2.7407896518707275,0.4971003830432892
CEPDR,29,-0.08766220510005951,-2.7520346641540527,0.4858560562133789
CEPDR,30,-0.08803467452526093,-2.754544496536255,0.48515912890434265
CEPDR,31,-0.08565597981214523,-2.7547850608825684,0.48423105478286743
CEPDR,32,-0.08528348803520203,-2.752275228500366,0.4849280118942261
CEPDR,33,-0.07122951745986938,-2.755577325820923,0.5067970752716064
CEPDR,34,-0.07166901975870132,-2.758074998855591,0.5066630840301514
CEPDR,35,-0.0736122652888298,-2.757819414138794,0.5082777738571167
CEPDR,36,-0.07317276298999786,-2.755321979522705,0.508411705493927
CEPDR,37,-0.07678934186697006,-2.7544445991516113,0.5039204359054565
CEPDR,38,-0.077228844165802,-2.7569420337677,0.5037865042686462
CEPDR,39,-0.07528559863567352,-2.757197380065918,0.5021718144416809
CEPDR,40,-0.07484609633684158,-2.754699945449829,0.5023057460784912
CEPDR,41,-0.09256985038518906,-2.7495760917663574,0.4643343389034271
CEPDR,42,-0.0928739532828331,-2.752098560333252,0.4630630612373352
CEPDR,43,-0.09005098789930344,-2.752324104309082,0.4628354609012604
CEPDR,44,-0.0897468850016594,-2.7498016357421875,0.4641067385673523
CEPDR,45,-0.0928739532828331,-2.7475006580352783,0.45963048934936523
CEPDR,46,-0.09256985038518906,-2.7459709644317627,0.4620051681995392
CEPDR,47,-0.09005098789930344,-2.74757981300354,0.45931991934776306
CEPDR,48,-0.0897468850016594,-2.7460501194000244,0.4616946280002594
CEPDR,49,-0.09256985038518906,-2.743039608001709,0.4625292420387268
CEPDR,50,-0.0928739532828331,-2.7415714263916016,0.4601159393787384
CEPDR,51,-0.0897468850016594,-2.7427947521209717,0.462322473526001
CEPDR,52,-0.09005098789930344,-2.7413265705108643,0.4599091708660126
CEPDR,53,-0.07254544645547867,-2.7420756816864014,0.5122364163398743
CEPDR,54,-0.07254544645547867,-2.744947910308838,0.5122364163398743
CEPDR,55,-0.05976979061961174,-2.7476282119750977,0.5321558713912964
CEPDR,56,-0.05976979061961174,-2.744755983352661,0.5321558713912964
CEPDR,57,-0.05722491443157196,-2.7476284503936768,0.5308243036270142
CEPDR,58,-0.05722491443157196,-2.7447562217712402,0.5308243036270142
CEPDR,59,-0.05473317578434944,-2.7453911304473877,0.5367811918258667
CEPDR,60,-0.05473317578434944,-2.748263359069824,0.5367811918258667
CEPDR,61,-0.05760536715388298,-2.7453911304473877,0.5367811918258667
CEPDR,62,-0.05760536715388298,-2.748263359069824,0.5367811918258667
CEPDR,63,-0.06377796083688736,-2.7544357776641846,0.5519985556602478
CEPDR,64,-0.06377796083688736,-2.7544357776641846,0.5367811322212219
CEPDR,65,-0.06377796083688736,-2.739218235015869,0.5367811322212219
CEPDR,66,-0.06377796083688736,-2.739218235015869,0.5519985556602478
CEPDR,67,-0.048560578376054764,-2.7544360160827637,0.5519986152648926
CEPDR,68,-0.048560578376054764,-2.7544360160827637,0.5367812514305115
CEPDR,69,-0.048560578376054764,-2.7392187118530273,0.5367811918258667
CEPDR,70,-0.048560578376054764,-2.7392187118530273,0.5519986152648926
CEPDR,71,-0.05908847600221634,-2.7809255123138428,0.5474290251731873
CEPDR,72,-0.05908847600221634,-2.7809255123138428,0.5451505184173584
CEPDR,73,-0.0568099319934845,-2.7809255123138428,0.5474290251731873
CEPDR,74,-0.06442224234342575,-2.853292942047119,0.5523003935813904
CEPDR,75,-0.06442224234342575,-2.853292942047119,0.5487929582595825
CEPDR,76,-0.06091480329632759,-2.853292942047119,0.5487929582595825
CEPDR,77,-0.06091480329632759,-2.853292942047119,0.5523003935813904
CEPDR,78,-0.07832397520542145,-2.8830909729003906,0.5828040242195129
CEPDR,79,-0.07832397520542145,-2.8830909729003906,0.5778859853744507
CEPDR,80,-0.07340593636035919,-2.8830912113189697,0.5828040242195129
CEPDR,81,-0.07340593636035919,-2.8830912113189697,0.5778859853744507
CEPDR,82,-0.08683780580759048,-2.9120378494262695,0.5989802479743958
CEPDR,83,-0.08683780580759048,-2.9120378494262695,0.5940622091293335
CEPDR,84,-0.08191976696252823,-2.9120378494262695,0.5989802479743958
CEPDR,85,-0.08191976696252823,-2.9120378494262695,0.5940622091293335
CEPDR,86,-0.09256985038518906,-2.7415568828582764,0.4662330746650696
CEPDR,87,-0.0928739532828331,-2.7389540672302246,0.4651358127593994
CEPDR,88,-0.0897468850016594,-2.7412374019622803,0.4662087559700012
CEPDR,89,-0.09005098789930344,-2.7386345863342285,0.46511149406433105
CEPDR,90,-0.08592767268419266,-2.7396113872528076,0.4847192168235779
CEPDR,91,-0.08571239560842514,-2.742433547973633,0.48447293043136597
CEPDR,92,-0.08849045634269714,-2.73991060256958,0.4859084486961365
CEPDR,93,-0.08827518671751022,-2.7427327632904053,0.4856621325016022
CEPDR,94,-0.0706443041563034,-2.7449634075164795,0.5100073218345642
CEPDR,95,-0.07065880298614502,-2.742015838623047,0.5099868774414062
CEPDR,96,-0.036848656833171844,-3.4947938919067383,0.6078643202781677
CEPDR,97,-0.039665207266807556,-3.494793653488159,0.6109399199485779
CEPDR,98,-0.04274085536599159,-3.494793653488159,0.6081233620643616
CEPDR,99,-0.03992430865764618,-3.4947938919067383,0.6050477623939514
CEPDR,100,-0.03992430865764618,-3.4562745094299316,0.6050477623939514
CEPDR,101,-0.04274085536599159,-3.4562745094299316,0.6081233620643616
CEPDR,102,-0.039665207266807556,-3.4562745094299316,0.6109399199485779
CEPDR,103,-0.036848656833171844,-3.4562747478485107,0.6078643202781677
CEPDR,104,-0.03740300238132477,-3.4103739261627197,0.6064817905426025
CEPDR,105,-0.03740300238132477,-3.4103739261627197,0.6112936735153198
CEPDR,106,-0.04221487417817116,-3.4103739261627197,0.6112936735153198
CEPDR,107,-0.04221487417817116,-3.4103739261627197,0.6064817905426025
CEPDR,108,-0.050303004682064056,-3.366953134536743,0.6081845164299011
CEPDR,109,-0.050303004682064056,-3.366953134536743,0.6129963994026184
CEPDR,110,-0.04549112915992737,-3.3669533729553223,0.6129963994026184
CEPDR,111,-0.04549112915992737,-3.3669533729553223,0.6081845164299011
CEPDR,112,-0.05655910074710846,-3.197953939437866,0.6017991304397583
CEPDR,113,-0.05655910074710846,-3.197953939437866,0.6066110134124756
CEPDR,114,-0.06137096881866455,-3.197953701019287,0.6066109538078308
CEPDR,115,-0.06137096881866455,-3.197953701019287,0.6017991304397583
CEPDR,116,-0.06903340667486191,-3.045130491256714,0.5894540548324585
CEPDR,117,-0.06903340667486191,-3.045130491256714,0.5942659378051758
CEPDR,118,-0.06422153115272522,-3.045130729675293,0.5942659378051758
CEPDR,119,-0.06422153115272522,-3.045130729675293,0.5894540548324585
CEPDR,120,-0.08781688660383224,-2.937004566192627,0.5974889993667603
CEPDR,121,-0.08781688660383224,-2.937004566192627,0.6024070382118225
CEPDR,122,-0.08289886265993118,-2.937004804611206,0.6024070978164673
CEPDR,123,-0.08289886265993118,-2.937004804611206,0.597489058971405
CEPDR,124,-0.08267464488744736,-2.979999542236328,0.5993933081626892
CEPDR,125,-0.08267464488744736,-2.979999542236328,0.6047597527503967
CEPDR,126,-0.08804108947515488,-2.979999303817749,0.6047597527503967
CEPDR,127,-0.08804108947515488,-2.979999542236328,0.5993932485580444
CEPVL,0,0.042190637439489365,-2.9160327911376953,0.45054948329925537
CEPVL,1,0.042190637439489365,-2.916015863418579,0.4540219008922577
CEPVL,2,0.03871818631887436,-2.916015863418579,0.4540219008922577
CEPVL,3,0.04874487221240997,-2.9868860244750977,0.46905574202537537
CEPVL,4,0.04874487221240997,-2.9868860244750977,0.47199711203575134
CEPVL,5,0.051686231046915054,-2.9868860244750977,0.47199711203575134
CEPVL,6,0.051686231046915054,-2.9868860244750977,0.46905574202537537
CEPVL,7,0.032437581568956375,-3.048703670501709,0.48460274934768677
CEPVL,8,0.032437581568956375,-3.048703670501709,0.48754411935806274
CEPVL,9,0.029496222734451294,-3.048703670501709,0.48754411935806274
CEPVL,10,0.029496226459741592,-3.048703670501709,0.48460274934768677
CEPVL,11,0.029496226459741592,-3.093493938446045,0.5001497268676758
CEPVL,12,0.029496222734451294,-3.093493938446045,0.5030910968780518
CEPVL,13,0.032437581568956375,-3.093493938446045,0.5030910968780518
CEPVL,14,0.032437581568956375,-3.093493938446045,0.5001497268676758
CEPVL,15,0.025034258142113686,-3.171969175338745,0.513105571269989
CEPVL,16,0.025034258142113686,-3.171969175338745,0.5160468816757202
CEPVL,17,0.022092903032898903,-3.171969175338745,0.5160468816757202
CEPVL,18,0.022092903032898903,-3.171969175338745,0.513105571269989
CEPVL,19,0.0035845821257680655,-3.370378255844116,0.5467906594276428
CEPVL,20,0.0035845821257680655,-3.370378255844116,0.5497320294380188
CEPVL,21,0.0065259444527328014,-3.370378255844116,0.5497320294380188
CEPVL,22,0.0065259444527328014,-3.370378255844116,0.5467906594276428
CEPVL,23,-0.0012475484982132912,-3.4255330562591553,0.5567851662635803
CEPVL,24,-0.0012475484982132912,-3.4255330562591553,0.5597265362739563
CEPVL,25,-0.004188906401395798,-3.4255330562591553,0.5597265362739563
CEPVL,26,-0.004188906401395798,-3.4255330562591553,0.5567851662635803
CEPVL,27,-0.004188906401395798,-3.463289976119995,0.5619674921035767
CEPVL,28,-0.004188906401395798,-3.463289976119995,0.5649088621139526
CEPVL,29,-0.0012475484982132912,-3.463289976119995,0.5649088621139526
CEPVL,30,-0.0012475484982132912,-3.463289976119995,0.5619674921035767
CEPVL,31,-0.0012475484982132912,-3.4954943656921387,0.5667796730995178
CEPVL,32,-0.0012475484982132912,-3.4954943656921387,0.569720983505249
CEPVL,33,-0.004188906401395798,-3.4954943656921387,0.569720983505249
CEPVL,34,-0.004188906401395798,-3.4954943656921387,0.5667796730995178
CEPVL,35,0.048585206270217896,-2.7404842376708984,0.45493578910827637
CEPVL,36,0.04828110337257385,-2.7433063983917236,0.45481517910957336
CEPVL,37,0.05140814930200577,-2.740783452987671,0.4548211991786957
CEPVL,38,0.05110405758023262,-2.743605852127075,0.4547005891799927
CEPVL,39,0.04572448879480362,-2.739388942718506,0.4239041805267334
CEPVL,40,0.046046603471040726,-2.7365667819976807,0.42384710907936096
CEPVL,41,0.04338241368532181,-2.7390897274017334,0.4254843294620514
CEPVL,42,0.04370453208684921,-2.736267566680908,0.42542725801467896
CEPVL,43,0.028424041345715523,-2.7327399253845215,0.3997727930545807
CEPVL,44,0.028154851868748665,-2.735548257827759,0.3994361162185669
CEPVL,45,0.02989671751856804,-2.732590436935425,0.3973477780818939
CEPVL,46,0.029627522453665733,-2.735398530960083,0.39701107144355774
CEPVL,47,0.015583719126880169,-2.734060049057007,0.38638973236083984
CEPVL,48,0.015037942677736282,-2.731276512145996,0.38655194640159607
CEPVL,49,0.01553863100707531,-2.734234094619751,0.3892251253128052
CEPVL,50,0.014992840588092804,-2.7314505577087402,0.3893873393535614
CEPVL,51,0.03802141919732094,-2.7373898029327393,0.41228538751602173
CEPVL,52,0.038318127393722534,-2.734574317932129,0.41241732239723206
CEPVL,53,0.04024289548397064,-2.7346580028533936,0.4104316532611847
CEPVL,54,0.03994617983698845,-2.737473487854004,0.410299688577652
CEPVL,55,0.03679407387971878,-2.7371041774749756,0.41018590331077576
CEPVL,56,0.037086524069309235,-2.7342898845672607,0.4103495478630066
CEPVL,57,0.03894121199846268,-2.734337568283081,0.40829578042030334
CEPVL,58,0.03864876180887222,-2.737151861190796,0.4081321060657501
CEPVL,59,0.03826978802680969,-2.7419016361236572,0.40899574756622314
CEPVL,60,0.03641510382294655,-2.741004467010498,0.4108438491821289
CEPVL,61,0.03956720605492592,-2.741292953491211,0.4111008644104004
CEPVL,62,0.03764244541525841,-2.740391254425049,0.41287198662757874
CEPVL,63,0.04012357443571091,-2.7432899475097656,0.4157395660877228
CEPVL,64,0.04204833507537842,-2.7451865673065186,0.4151456654071808
CEPVL,65,0.03889623284339905,-2.745168685913086,0.41475966572761536
CEPVL,66,0.04075091704726219,-2.747117042541504,0.41410863399505615
CEPVL,67,0.04594932869076729,-2.7488863468170166,0.4245911240577698
CEPVL,68,0.043243132531642914,-2.7483105659484863,0.4245193898677826
CEPVL,69,0.04573765769600868,-2.7463490962982178,0.4246424436569214
CEPVL,70,0.043013982474803925,-2.745872974395752,0.42454537749290466
CEPVL,71,0.04793157801032066,-2.7484452724456787,0.44476765394210815
CEPVL,72,0.05065526068210602,-2.748927354812622,0.44483140110969543
CEPVL,73,0.04816073551774025,-2.750875473022461,0.444572389125824
CEPVL,74,0.050866931676864624,-2.7514548301696777,0.44460391998291016
CEPVL,75,0.050613101571798325,-2.75209903717041,0.45189306139945984
