,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN,AQR,AS,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DB02,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PLN,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000065632,teg-1,11.21952197,6.17316615,5.583453987,4.381258012,3.407439176,0,5.008206881,3.246557874,0,2.506327098,18.73392604,1.485762751,1.857717355,0,8.583243236,11.29653831,0,4.383102545,4.403137275,8.348507651,1.178358184,13.42594986,2.413286407,6.825366225,6.046850698,54.11336424,5.576969052,5.686876572,20.53417066,17.11739324,3.531242119,8.376628294,2.702382903,8.674477724,4.668210646,1.735277315,2.452716336,0,5.162617707,0,1.446420166,6.593500965,9.170665951,29.05586277,0,0,5.618803496,15.57955607,19.9712084,17.97042069,0,5.122335951,12.24088744,7.697811112,17.36039286,11.79648375,0,82.51194098,10.04408966,24.45567722,18.62736011,0,13.02867095,9.862726656,0,6.232382807,12.55274243,25.88326647,0,31.57107327,26.65263153,8.161794299,17.67383103,0,0,0,0,5.650212034,0,2.315732527,0,8.349633418,1.247028852,9.008683873,15.67471343,3.500732593,3.458962602,0,9.536655049,46.641445,0,0,10.2013079,8.48486923,4.209306643,13.17505698,4.9655118,0,17.48208897,4.346214574,5.689592419,0,12.8387794,0,14.44529301,22.10875816,15.8365846,0,0,16.17692761,6.015790954,7.315955271,98.10593107,2.584671106,0,7.810758339,6.373839937,9.787524585,12.68371082,11.93184513,12.81586397,2.303697553,22.62741522,19.21169675,0,20.06389597,8.723668998,15.40568875,13.56025037,8.946614218,30.74276009,24.30550283
WBGene000121252,T28D6.5,105.0965278,90.52074159,68.95379628,44.0060943,28.34927451,31.41047596,63.63357042,52.50038354,66.64400153,45.95636607,153.3986178,81.40675148,197.4575497,1220.712705,40.22550039,575.6289257,48.89175735,61.81880268,124.8577942,39.34007992,19.06006775,28.59175767,44.14302324,134.7720675,138.4992447,147.5817562,204.1242161,299.5121935,128.7396482,122.6456452,39.9297398,52.73587357,23.58897544,0,85.20061717,80.11481952,0,45.07863834,110.0824774,77.3035371,34.05179144,0,130.8788039,1009.975399,756.5739548,475.7190778,1086.913661,668.0767599,846.1714797,775.411179,105.8297602,177.7778696,80.37987133,188.5248541,58.05300851,288.3321174,861.1453564,162.8648164,234.4191767,51.67547957,0,119.703043,176.9087581,28.17096196,142.3044552,0,191.1187293,330.3565572,210.7182453,170.4031111,503.1438588,99.38046441,229.478864,0,324.5277613,621.0780254,279.6768011,175.8435856,166.3868365,111.8998504,147.3078107,125.7133948,174.0586616,65.94480004,156.7533029,103.2922991,276.2389943,0,0,35.37315898,22.45549317,58.84938158,102.9201509,146.9011121,69.05886686,88.6085688,16.2290449,108.8520574,213.6698768,156.5072505,169.3361781,171.8939902,64.03737396,44.76774529,141.7356355,193.7494121,217.079613,252.420559,142.0284227,205.6188733,0,114.9761579,318.8022018,758.573305,0,261.0280528,281.8622558,207.1398091,217.0754984,466.2861639,166.6355135,182.5258894,155.2922563,934.8611387,861.5717722,1200.614842,1178.871347,875.555681,1086.191757,109.1998585,0,698.4624377
WBGene000039752,pen-2,18.22440855,23.74898163,24.75340771,16.52265291,40.73093258,19.03309878,32.54664492,15.69450578,93.3468797,66.4313299,55.42664457,219.694214,22.0768699,0,28.40636809,45.67102425,28.83833302,50.87430603,52.54155089,18.78156866,19.83621087,22.57720284,13.08335352,78.76989947,42.64722344,36.71051532,51.04479997,71.01697079,34.60569361,64.18796369,34.11489413,42.21740438,14.72259392,69.1018423,15.00895145,24.72627021,43.84123626,10.59034207,29.29576547,0,27.08037773,57.2660895,31.01303916,38.33793797,0,21.33196809,46.63524791,47.09489125,45.0949267,75.08438183,10.31135836,71.83281298,77.54698445,47.1351604,43.70109586,80.85260344,0,0,80.33441481,99.09975127,198.2658043,89.34796984,53.61645411,102.0975626,80.16863298,30.40662878,62.22484663,0,49.43419263,75.90024257,53.86501901,100.7613221,87.61725629,48.374613,62.29694696,29.836496,66.99714311,11.62894917,15.80747632,13.50687696,32.55309752,7.589826721,61.29218023,47.37407749,20.24620992,3.01014663,27.5174185,218.0378253,9.65726097,4.280316883,32.88140317,19.66363767,42.4245237,195.0346417,99.41309819,43.9898182,113.4743144,36.06326341,45.97332229,35.00458147,69.29669935,34.69135284,102.7156855,63.28695087,32.05602162,72.97195291,73.50151958,140.4547766,31.9863522,129.5013368,92.01817846,156.1582538,22.46063121,97.48708597,17.24971718,87.01174879,58.86290926,30.57929965,46.60114741,94.074793,40.95454611,21.57737104,188.6990837,42.53632107,89.30963651,57.94500129,33.07389034,35.55495816,38.52803652,40.71685194,198.2230867,52.36594539
WBGene000121272,T28D6.7,5.38112407,17.29006212,6.41102772,3.137894407,0,0,0,0,9.450834586,0,6.656037803,0,9.643055993,0,2.444382664,0,0,0,5.526518208,5.867096613,0,0,0,0,0,0,14.76682698,0,7.143096563,0,0,0,0,0,92.5119081,0,0,0,7.146582531,0,10.13842828,4.172880611,0,0,0,0,4.837076588,4.893878672,0,0,0,0,0,78.77890665,0,43.56346926,0,0,6.778877228,7.973975668,0,0,4.707194506,6.266814648,0,2.712105541,6.985675204,19.17374575,0,0,0,18.59497323,10.36078504,0,11.12685233,0,0,0,0,0,0,38.80782421,0,5.111904337,29.80604755,216.922837,18.20488532,0,0,0,0,3.015841278,0,0,0,0,8.388494632,0,17.24474757,0,6.303110941,0,0,0,0,13.2865529,0,0,0,0,3.078076985,0,0,0,0,0,0,0,0,0,4.301671964,0,69.69243886,0,0,0,0,0,0,0,25.30763216,0
WBGene000121242,T28D6.4,94.56188981,0,23.40971442,11.18500875,14.46867703,0,30.3703797,46.15788918,0,22.85648349,14.93796636,4.47171816,37.98096038,0,0,147.0556068,17.77902241,72.10250354,27.41235338,25.79626299,0,0,6.194428388,0,129.0358097,80.23237798,106.3962711,29.72872799,23.98628469,0,28.81011875,102.6717914,0,60.58829193,62.60524825,6.569476601,12.88393123,9.716908298,16.43528595,26.6144937,0,0,0,62.16834484,23.56323193,0,124.5885191,181.2163929,183.8810237,163.7313645,31.08988439,6.497440521,0,70.0111579,325.5427827,0,68.63243511,0,0,0,0,185.1508663,18.69747586,0,20.1666437,81.22256168,0,35.94629343,0,8.983638601,0,0,10.03148264,0,208.8724911,0,98.98378007,55.96305418,84.51892643,30.70849826,35.46006619,42.03855332,0,0,19.37568839,0,67.40726442,0,16.89641832,18.26681798,72.11173807,40.29028603,32.26324815,27.23732631,0,81.38346419,26.23111169,66.58767475,19.17782783,31.80689837,119.9975089,4.241553293,8.358483274,0,0,0,0,66.68109272,91.47832664,5.280989543,0,0,25.00510641,143.2518578,0,123.8373944,150.2078098,27.48741009,0,0,12.75614676,8.900001208,0,17.77193512,0,41.02668074,16.0938802,65.3487201,22.84288884,49.04691894,135.1907366,203.0666558
WBGene000037592,nlp-21,317.6459691,0,108.6253374,145.7472592,123.8585618,389.179122,28143.07258,596.3927381,378.7531853,0,0,476.3278237,0,0,423.2142747,12647.39776,243.0532573,3820.794305,0,0,723.2819065,8247.676329,0,20043.77691,20635.9615,27611.29282,2862.873551,47186.1896,0,296.1109009,1000.60939,4599.008604,687.656977,8926.225774,0,441.6461521,0,537.1614285,159.3559772,1175.296239,2678.654728,0,0,9511.725432,5714.744369,23387.67137,14090.58512,4943.36675,14618.93204,215.4803013,0,475.2845772,262.5878683,1880.650837,0,0,0,574.1789982,0,0,0,0,0,1626.846996,1455.248509,0,0,0,0,0,0,0,0,930.3362693,0,1717.351613,0,0,7844.264773,0,0,0,0,2621.424557,3069.688522,0,0,1426.285674,0,3631.357322,0,0,0,333.4733203,0,6602.085054,25236.80243,24765.31609,37688.34159,240.1021266,10662.54556,1403.441976,710.4250413,0,703.2837778,8044.714172,5355.009947,550.9826561,0,7756.441308,772.6725233,11277.23414,1331.596832,6119.032157,499.176202,334.2234845,1807.935278,530.1038278,6470.848927,0,859.69621,7682.80225,1037.41147,13762.26335,13199.59759,36216.08055,11633.89607,11406.18602,10494.14077,0,1376.659351,0
WBGene000129432,bed-2,26.65826569,0,6.329789732,4.602804801,0,2.476202946,5.008759377,0,7.368104123,0,3.211229508,5.733813248,0.79515517,0,5.625300298,6.46888053,0,1.026924571,14.00246821,0,0,1.730919986,0,11.6674762,6.162443082,5.04131037,24.40786705,15.85796535,6.664310673,15.86784723,0,27.55847275,19.83294504,4.17100204,3.66491851,0,0,0,0,0,8.564934353,26.92771396,12.85464259,20.11586081,0,41.00377235,15.10419224,20.23186917,32.53283906,27.00235613,8.468522618,9.351321853,5.240632508,211.7882659,10.31254184,42.23038691,24.62568952,0,23.82430079,7.109186269,84.73525083,0,14.61602511,10.16015175,0,21.75483213,60.72126038,39.08794103,0,19.54707567,58.24086609,29.07819177,11.57187672,0,0,63.69642452,0,5.757357746,22.7238225,5.076385887,0,2.197661572,0,0,13.7093407,11.05778388,0,0,2.203428767,5.875507265,12.43381561,0,14.28158808,0,0,0,1.865919707,0,2.309483077,0,2.930142569,0,13.04714661,4.297850964,0,53.17835206,6.960768377,0,0,7.270249052,6.333631909,18.52498017,23.29953502,39.55751904,0,16.01473195,44.34239359,15.8242025,11.57049711,0,17.65924918,6.493562268,23.96105462,18.11451684,93.92273757,0,20.25074098,20.42626654,24.69661924,0,6.314423228,20.28596367
WBGene000134222,Y66A7A.2,10.0410817,18.39346161,10.82434614,19.65079975,11.40778128,3.062421629,15.55033481,4.393908096,0,3.855419527,6.480227174,24.44817449,18.58007476,0,23.22565676,5.106073365,31.34778922,15.6106853,6.639984341,17.93267525,20.82222271,8.718498462,9.586224481,62.63207755,72.7018654,12.25547156,19.8389848,18.31077253,55.80565922,28.37432583,19.75172844,39.98174221,15.97397324,13.58884043,0,17.87106086,9.90562616,32.82310963,22.46293094,35.66900091,12.59897889,26.17700805,10.94880571,12.86058487,0,0,13.80557219,12.43421067,13.50870173,19.35271646,8.98851962,20.69983351,99.18368835,13.79948173,16.63114005,2.816974534,0,0,3.130646548,3.648357989,0,27.24195605,9.332129452,5.695903747,0,0,6.245152849,0,0,9.589138791,27.93335927,9.919743126,3.657235617,25.03128911,0,0,0,6.541204171,25.76264405,35.72826334,57.15590703,28.3225713,2.171773624,3.964420816,16.76802017,0,0,79.75117633,20.38727468,25.39469034,12.24883927,385.2098283,19.23586759,37.28208503,42.50940041,11.80656464,21.85570403,7.462727073,18.174136,13.20985179,24.54142562,14.24167475,26.43946816,4.254841734,17.9846102,22.13411605,16.72283796,58.19115131,68.52897341,30.93328213,30.612731,5.140611534,10.74581092,5.08101712,28.49342603,20.14632015,11.72129854,12.75416308,11.68449561,16.15561167,14.63775442,10.81142072,0,14.76121154,53.48071175,0,31.33273517,17.8635657,15.69507642,32.53654082,25.61628651,15.05332862
WBGene000134472,nars-2,34.08419254,11.96315099,9.206341788,10.68764272,6.997468221,2.539331128,7.9768262,5.416772558,42.99623705,5.067292748,5.166257774,3.733107346,4.378763029,0,0,3.291290266,1.767778943,8.632552925,5.505937135,15.65857547,30.67385929,10.66624342,8.442255689,36.68803844,8.943787112,6.673413772,19.02346797,15.69306657,32.67886645,6.948607375,19.5509263,10.81074071,3.7426449,35.63861102,12.46804288,35.34658629,7.92341716,7.193974566,25.69819225,0,6.466475997,11.03380129,17.50867867,21.13705408,0,0,5.848361752,10.28940658,11.58275764,23.77201646,36.5961156,2.895243339,28.68586704,0,1.926130232,44.59727327,0,0,7.533670873,7.961841192,0,0,10.26807256,13.71748169,0,0,9.572244974,72.20601155,0,2.347218432,6.021343595,11.18696605,4.798917325,24.53024579,0,66.6000666,9.001673546,5.455418623,10.48305585,41.77140387,7.209997962,1.70253604,6.545071197,0,4.892005432,0,0,0,1.556838559,6.906061932,0,0,8.42863246,16.88041349,23.21165339,24.84424169,4.578663282,13.42313587,12.3044947,4.190675198,6.326421463,8.138099859,24.22319235,0,11.30503943,8.364259521,4.925561548,0,33.16292114,5.894379969,3.078076985,0,0,73.98260142,12.38511047,6.98358177,6.323815474,7.945278038,6.611492104,10.09083532,4.362758465,10.15656947,23.77422378,5.588751279,0,0,8.464858917,14.38139022,7.346721136,15.57860783,6.828899215,21.88288221
WBGene000134412,xpb-1,16.83238148,2.238812474,17.61855935,5.043814837,98.81504803,0,6.128704122,6.55360938,9.273380836,29.38712265,19.4386809,9.906352773,12.10058131,0,2.702703478,7.267454612,11.9333117,69.23037785,13.41816879,20.25444227,16.15061011,3.384668267,13.12567887,26.71259156,28.56952927,12.05751234,9.35178433,29.96846246,6.344549357,16.3603192,23.69459776,26.34509456,1.923523291,20.30838088,0,11.75435722,16.07649642,33.26341085,9.620407584,13.8649186,3.477995823,36.84686359,7.538190996,13.76545418,48.14636495,0,20.89735831,24.39941061,26.48899591,34.28462613,8.468522618,18.58970276,6.040143842,15.51097522,13.53237598,13.27769066,0,0,26.65163473,12.30368461,95.45144291,35.04910199,11.10502574,10.44745759,11.66874981,97.73871801,21.07319191,0,0,15.22994181,9.34101941,6.489745598,33.11131489,39.74562798,43.45157662,0,39.04920107,2.93358863,51.21910083,4.721202806,39.88679719,0,11.6062742,0,14.69739497,4.428047156,4.233976895,0,20.06027836,28.28994872,19.10616744,5.17943935,3.138393374,45.06317603,5.686380821,14.80612399,12.77933909,0,14.0264424,0,20.18483677,5.729566936,0,0,0,18.27226803,22.69361533,26.18548848,0,6.366008562,6.08553217,26.23028018,49.66788763,28.98688722,0,18.36502044,15.50399811,28.1557431,19.2758958,34.96007932,4.939783054,6.348013964,0,15.8846911,0,0,15.71155633,23.22229928,25.43319137,16.27575657,0,17.22710155
WBGene000134362,Y66D12A.10,16.86656833,22.81757731,24.87371612,23.01922037,12.83859306,48.63567713,15.86561606,9.990106375,30.62554235,9.128639215,23.80881642,25.18410221,22.57423518,0,19.18696136,18.94504119,57.81532797,16.63457239,20.75814953,28.88194964,12.37610696,9.414829163,11.95362072,36.48211677,18.43845454,5.100070647,15.19293488,17.95479571,117.551467,4.183976465,41.69241989,22.96475344,11.27178007,42.14137208,5.666968247,17.07374022,20.96797597,24.00061009,11.23163303,11.8105004,2.231268258,47.4514652,22.95399839,11.21324571,0,0,15.30281989,24.49226521,26.69989037,11.04183457,87.60771935,55.43801621,106.7808301,38.50100771,58.1527575,40.67899239,0,8.05448393,57.90658366,15.14602109,0,0,13.11237646,14.67718757,206.068216,16.7699349,35.93796071,39.48925459,0,32.39312476,9.673438156,20.19390408,38.62438974,101.4260885,113.6616665,31.10323163,14.67666232,73.35423439,107.8944692,21.27044761,81.93021861,5.862641216,64.34759689,16.98882612,16.66935238,12.26696721,0,0,28.04486932,29.4943196,78.08409095,0,16.49459293,53.25338343,11.07576278,27.86901149,13.44178793,16.00863757,21.43150942,19.91609843,18.6441873,0,6.976337426,13.81664623,11.851016,57.22891667,36.72068567,48.082075,28.51936019,14.06863056,0,52.54194176,0,29.64622322,0,37.80739286,23.74067175,18.34740676,22.17240039,19.61078875,7.546673319,9.19949408,33.05196965,50.75832588,0,45.2326981,14.96125275,14.85985453,25.15264448,14.34401833,4.950176312,9.76481075
WBGene000134342,Y66D12A.8,35.11547518,12.63902375,19.59347821,28.58531218,4.302448949,6.976657892,18.1779061,12.22300273,21.24610096,18.05959814,20.10304383,22.77845599,12.37809869,0,31.16756884,43.3301451,83.07300717,77.29388126,16.04545929,22.49610059,35.34454332,19.61147309,40.09589238,53.7768874,12.8723545,21.906219,16.38810505,22.65904078,18.67143851,29.63599458,33.5600213,15.56634153,16.77436986,13.56540634,32.87992001,23.74432108,27.84190639,81.56530303,7.52012731,62.39294255,19.61288295,25.96145383,23.48147609,10.45947358,0,0,6.81113033,6.593940935,4.741861605,5.358367627,28.47450573,24.29810338,86.83173692,28.47948248,8.092564773,26.30134386,0,0,18.2904247,31.9472555,76.94967393,0,19.54874104,17.12837502,46.88562651,4.073866857,13.97618315,39.48925459,49.43419263,21.54832242,43.49048272,8.959187848,10.36564086,0,0,0,0,15.63340555,43.61296061,20.84787043,37.47484915,13.9514385,22.36393387,6.645475638,0,46.32772453,0,193.7992617,30.42849302,20.54919177,30.87499625,0,16.15620269,40.92755187,101.0813411,49.45589446,12.35995164,6.886932299,13.58256652,3.00145027,31.1477951,9.624931361,26.31460996,0,0,14.41720241,16.52324816,0,34.46708096,10.7192516,0,16.81028841,57.50419137,30.62831283,7.510213891,32.13873672,35.83345146,15.3136084,21.31316241,61.21291002,46.06919079,14.04490215,192.8095281,25.06137029,0,12.70017784,20.16303505,7.687338295,45.13459875,24.71599945,127.8890362,13.50298658
WBGene000127602,Y41C4A.17,804.746563,18573.74148,8121.414062,16658.30439,47278.25098,8316.078876,14274.00767,9069.669941,11607.09178,11097.97606,38317.49761,14875.97445,0,0,15458.47873,0,37794.01657,32099.45044,4171.297201,25863.37886,6811.93908,9157.369831,17872.57544,10638.52789,15046.46286,18594.69662,0,831.7217061,1966.994909,0,344.3907498,0,7753.985323,3783.237515,0,9505.956776,15608.99434,41058.18596,39458.13973,44649.17051,1247.740916,108.7523739,13331.81835,0,480.462689,0,0,0,0,633.7346149,2976.511945,357.9107463,3985.93841,716.5669651,21893.97431,0,1084.042395,178.8988774,0,4545.5081,0,1202.109094,407.5574094,284.083486,3251.127625,1665.297191,0,252.338498,2150.089849,367.7831024,0,0,779.2948664,36241.15498,744.8822201,16.5689101,0,2387.484269,16162.6034,24140.84722,1025.916888,0,457.7597207,4520.825217,0,0,0,11668.98459,29250.79242,1421.249292,3072.501836,4732.835297,728.4071087,21691.27279,7820.80956,21482.09361,13164.38981,28102.99899,9518.694537,24002.46076,7453.22075,1238.227756,14767.11939,11948.60832,20529.31661,13716.01148,16801.89086,1062.698013,959.2031813,20602.06831,428.9221746,17528.38841,1391.837654,132.8419012,747.2773008,13509.25811,12876.32767,628.750442,17187.56898,673.9791076,8540.994198,24865.38559,1015.135159,0,282.3515837,0,0,0,0,0,1015.946685,757.4050489
WBGene000127492,Y41C4A.1,0.994424702,0,0,0,3.26830435,0,3.676519434,7.970746498,0,0,23.33974179,0.819383692,0,0,0,0,0,0,0,0.865644705,1.053218982,2.103459941,0.710278668,1.926677595,1.286206146,0,0,0,0,0,0,0,0,0,0,0.637220322,10.41369541,0,2.288473833,2.72203758,0,0,1.142960871,0,0,0,0,0,0,0,0,0,0,0,16.2738275,0,0,0,0.541075819,0.605084831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269096472,0,0,0,0,0,0,0,0,0,0.420431837,0,0,0,0,0,0.635288771,0.703234508,23.02791043,1.43899632,4.078089894,0,0,12.58823821,0,0,0.652869854,0,0,0,1.230982435,0,9.169211612,0,0,0,0,0,0,2.26648451,0,19.67748291,1.268901517,0,0,0,0,0,0,0,0,0,0
WBGene000007932,crh-1,70.64344552,121.4117221,106.7720374,86.18954011,98.17389626,6.519035837,11.13971646,136.3946222,0,5.503793918,110.9927739,68.48224835,57.53874152,0,41.99487744,63.217876,193.9359321,349.5401376,58.24654835,105.7810712,36.88626567,229.944752,78.81929597,75.42021233,13.98431196,12.66876798,26.41491903,0,9.946011192,49.20292108,0,10.66443564,0,10.69827184,38.23374329,143.7470554,80.31108806,216.0864534,131.2110192,11.35275136,163.0033839,5.528350937,167.8010565,70.11398279,186.7598111,44.18661017,50.00644954,46.78454757,39.59949501,0,2.938709408,22.1665072,9.055815005,29.33824346,142.3111235,40.45121323,74.25950668,220.1940876,42.46230972,70.75956239,40.12759665,0,37.23342555,27.29549077,90.83933174,35.96777291,13.19022572,92.54516234,0,68.4066149,0,31.40536377,121.20692,42.38006442,18.47911094,66.6000666,87.77127963,38.34051366,48.20403105,35.07574197,76.09319802,67.84416185,48.19818809,109.9354336,16.91489733,169.323416,40.80527357,265.7090322,50.80937269,14.59004262,86.55555004,67.76791005,109.1434595,18.01723165,13.90835583,66.16410086,7.822828668,64.60315102,126.5167435,57.26523285,0,17.38556368,100.583051,6.488942862,11.11481921,14.55138298,0,28.18130326,0,7.566813027,2.782713917,0,46.26315245,85.77520497,4.944544507,24.82753402,21.41736506,34.95922242,52.12212836,10.30498579,29.075996,101.9679972,0,24.79581745,0,0,24.82065252,79.75505024,53.20811764,37.35984907,19.71869931,0
WBGene000012352,elb-1,11.49365474,33.89469133,10.51366446,12.66114725,12.34540444,14.36980439,10.08354592,11.24744162,8.011732524,26.29377674,33.46237895,21.71445369,17.68980186,0,4.77910288,15.43394737,41.90058744,84.15027259,21.22639606,0,25.47386448,17.35372837,10.80324592,16.24553793,52.42210305,52.24625259,48.16201788,13.91253516,36.12661995,35.25098833,15.29181566,23.28201461,9.579676887,27.33016699,9.565278502,21.09509368,0,32.19853208,58.81632617,0,6.320808082,47.49770397,45.30491045,44.22207923,0,0,40.723107,32.42094246,51.71298186,0,14.55592927,45.10862864,38.5189533,70.8811922,43.30693062,45.61271001,0,147.6903722,26.25540494,24.04089254,44.19532562,34.14684788,28.6840507,92.44796738,0,9.744088819,30.30489079,0,0,53.83504459,71.50668008,26.61102643,47.8752562,81.0241452,82.10849651,0,39.39167049,26.38999168,72.91245678,48.44235203,0,27.12326111,44.03447754,0,44.04754954,8.3452539,9.630578625,0,20.72659491,8.947385841,93.84906913,23.46740366,40.11184383,24.26944473,20.19092821,32.59690474,22.70997115,17.10470776,34.11085305,52.52690469,11.97215332,34.39367654,9.394857254,0,11.17268183,21.19979496,70.21151203,0,59.14799735,11.64917287,5.576844096,29.14446182,11.17374144,0,4.743292984,39.15676711,41.94964044,25.60173482,25.16864242,23.44734141,5.470362854,27.82001561,0,35.35044864,0,109.389907,36.18753143,50.44122556,32.088241,31.79311239,58.4970726,18.97350799
WBGene000077032,gbf-1,44.16633103,40.10102161,27.48772512,42.11666316,23.03940872,113.5188756,23.34187566,42.72742998,54.53491318,29.00968624,104.6284435,59.1657495,35.35472033,457.8754579,89.60135483,79.1984383,50.33827984,47.78748949,69.40323132,33.21237273,34.18669621,43.69018543,34.22400168,30.76725401,20.43741358,52.89088064,52.64212983,62.35681236,32.10552164,73.27835281,32.27474105,31.28926825,23.72966658,53.48073838,26.28664775,34.89541908,17.00232202,47.0303722,45.14455434,58.51237999,22.33951214,43.99687336,62.02498566,141.0302274,84.666836,0,175.5764049,102.2032969,141.0099718,70.73759791,15.45599883,146.3532933,21.41866205,40.55530693,99.93412911,62.57390539,23.0616669,44.72471935,40.85206005,77.92421977,0,124.1459468,71.88941707,98.74216722,196.1890352,56.30750551,54.35240482,0,0,114.5953085,102.7804897,71.63053885,58.83513013,25.03128911,45.74814786,54.90952815,121.2146516,63.4193595,53.9770956,46.06902235,58.4347944,49.69216095,130.1862539,230.7147758,73.85579492,60.73639497,29.09522046,0,24.10344111,29.138061,76.56611644,45.93213771,43.79134038,48.53617576,69.71695434,44.26764815,49.61598727,21.66288686,65.07121108,28.39687687,28.29570998,55.51958851,0,57.53133987,47.12189527,143.6275624,92.98116092,46.16262149,0,71.17092606,40.04371424,40.88250434,33.20833518,56.90047515,44.18694992,46.24555734,82.92574528,86.5954217,98.72717049,65.94907295,46.62465362,30.83529842,0,105.1193897,210.1851544,145.2770267,123.4912004,126.2280124,81.29569229,85.00368756,31.37601659,118.7839517
WBGene000070212,immp-1,12.68700443,10.91786383,7.510906513,2.077581892,0,6.240593035,14.64723161,3.862193103,9.047712633,6.025224005,32.28026744,27.05261703,10.791916,0,13.72951044,10.22041849,2.216828473,3.697558512,3.847168581,0,2.908910168,4.142116222,2.736392148,7.399941747,23.06287791,12.89847094,3.605636954,9.73122672,5.866808337,30.59491777,9.97823547,13.88891608,0,6.88387519,0,4.984380349,6.525448148,8.946711556,0,0,15.96756143,8.392989137,15.63759698,27.73286462,0,0,27.85363791,42.67988823,37.51819588,29.74862413,14.77674108,19.84706242,3.08371174,22.23180628,17.14915199,44.21807226,0,0,22.76347464,20.45141629,32.98833099,0,11.37029128,26.58142801,0,10.09861673,20.44370814,0,0,25.07866021,31.26491234,26.79840957,25.29859947,25.03128911,0,0,31.63353595,154.3454759,0,9.975264657,11.29550322,10.74367738,29.47307768,17.20776112,5.265867813,3.494665466,5.094088376,36.37314971,3.241105186,4.457589401,17.62648807,6.242070824,26.95851369,7.702459387,11.99624827,8.817084279,7.035808955,8.693315437,14.37771403,0,7.729362386,0,0,0,16.91228367,16.87221805,11.88455373,0,283.5768155,39.10494871,5.929577965,12.09475144,0,2.84639347,2.894389515,14.75831161,15.87881778,18.16909169,19.15057896,23.96436899,71.76034442,6.195585014,0,32.53234806,57.39722851,41.41572113,37.09085991,43.65444878,23.77700559,19.20124098,0,7.829631663
WBGene000077022,C24H11.5,32.18314685,37.10025032,2.332382969,15.22888418,2.682071046,0,8.809549691,11.25068947,4.626906247,12.64079633,16.78246723,4.482137638,5.34799285,0,0.436258838,21.60460048,0,13.71400917,9.298635071,10.1526996,20.58437716,5.645253181,11.54741828,29.76492723,13.73788214,7.515930696,4.357552943,8.786757817,10.30875791,13.62007878,1.795216975,20.2552793,7.828282166,9.933003074,10.86102016,6.91506758,15.73174862,12.95336779,25.39824942,2.898370832,8.172477295,16.26360406,16.21844165,7.211294443,0,0,8.207711458,6.283528868,9.442827233,7.186076259,14.83715818,8.76645635,24.58227519,45.06610343,11.15606484,0,0,0,10.22160163,13.77899935,0,0,10.18898028,4.954041304,4.746826953,6.293823277,0,0,0,42.5211661,14.5291457,12.44660764,4.159702126,0,0,0,7.385686835,6.578285936,10.39380079,29.91862925,21.68340182,2.60714373,30.14644947,0,0,0,8.42314449,0,1.556838559,17.60588578,0,0,4.645255093,20.72334358,59.49255501,10.44534652,26.89709717,5.974565492,12.65908726,2.765506305,13.97507784,14.24167475,7.20968666,0,9.046185635,13.64733515,12.14986999,0,31.14284473,9.716988131,5.122395661,12.60084522,23.87957982,25.06077636,12.12088303,36.67265402,12.37967087,11.2369435,4.771919592,8.67656269,0,4.731326628,0,14.35304837,0,0,11.48503519,8.141932124,16.44901896,15.04715133,25.44561299,14.94086726
